text,label,Index
left member cast rev c linking block rev j rh bracket cast rev 1 lh bracket cast rev 1 60 ctns are packed in 30 plywood plts hs code xxxx10left member cast rev c linking block rev j rh bracket cast rev 1 lh bracket cast rev 1 72 ctns are packed in 36 plywood plts hs code xxxx10,871410,889
into 13 pallets with spare parts hs code : xxxx,871410,890
"8 wooden boxes of forging part of axle support rh item no : fg-xxxx8-xxxx(hts : xxxx.xxxx) 2,000 pcs forging part of axle support lh item no : fg-xxxx8-xxxx(hts : xxxx.xxxx) 2,000 pcs forging part of end shaft item no : es-xxxx8-3(hts : xxxx.xxxx) 2,016 pcs forging part of pivot item no : fg-xxxx8-6(hts : xxxx.xxxx) 1,190 pcs invoice no:wmxxxx07-01 h.s. code: xxxx10",871410,891
of motorcycles (including mopeds) parts for motorcycles hs code xxxx10-000 35 p kgs 34 p t(34 c t) 1 c t waybill,871410,892
"part of motorcycle & snowmobile,part of motorcycle & snowmobile, part of motorcycle & snowmobile mnt-engine,cast spacer-runningboard rear rh mount-lp,center,ii,txblk hs code xxxxxxxx, xxxxxxxx invoice # n-xxxxxxxx9 & n-xxxxxxxx0 & n-xxxxxxxx1 & n-xxxxxxxx2 & n-xxxxxxxx3 & n-xxxxxxxx4 & n-xxxxxxxx5 & n-xxxxxxxx8 po# pxxxx82 rel 4 pxxxx84 rel 3 pxxxx85 rel 5 pxxxx86 rel 4 pxxxx92 rel 6 pxxxx99 rel 6 pxxxx00 rel 6 pxxxx00 rel 7 pxxxx38 rel 2 pxxxx74 rel 5 pxxxx75 rel 5 pxxxx75 rel 6 pxxxx51 rel 2 pxxxx89 rel 6 pxxxx89 rel 7 pxxxx01 rel 7 pxxxx95 rel 7 pxxxx95 rel 8 pxxxx93 rel 8 pxxxx93 rel 8 pxxxx02 rel 6 pxxxx02 rel 7 pxxxx02 rel 8 pxxxx04 rel 4 pxxxx02 rel 4 pxxxx90 rel 8 pxxxx81 rel 2 pxxxx88 rel 2 pxxxx92 rel 4 pxxxx32 rel 2 pxxxx43 rel 4 pxxxx49 rel 4 pxxxx06 rel 10 pxxxx58 rel 4 pxxxx58 rel 5 pxxxx38 rel 3 pxxxx63 rel 4 pxxxx64 rel 4 pxxxx15 rel 3 pxxxx45 rel 4 pxxxx09 rel 6 pxxxx30 rel 4 pxxxx15 rel 3 pxxxx16 rel 3 pxxxx18 rel 2 pxxxx18 rel 2 pxxxx97 rel 2 pxxxx36 rel 1 pxxxx40 rel 1 pxxxx76 rel 1 pxxxx67 rel 3 pxxxx68 rel 3 pxxxx85 rel 6 pxxxx86 rel 5 pxxxx98 rel 4 pxxxx03 rel 4 pxxxx99 rel 7 pxxxx99 rel 8 pxxxx01 rel 8 pxxxx93 rel 9 pxxxx94 rel 6 pxxxx94 rel 7 pxxxx97 rel 7 pxxxx57 rel 4 pxxxx89 rel 4 pxxxx72 rel 5 pxxxx66 rel 5 pxxxx87 rel 4 pxxxx87 rel 4 pxxxx29 rel 2 pxxxx29 rel 3 pxxxx30 rel 3 pxxxx92 rel 3 pxxxx39 rel 5 pxxxx34 rel 1 pxxxx27 rel 7 pxxxx27 rel 7 pxxxx00 rel 7 pxxxx10 rel 7 pxxxx32 rel 3 pxxxx69 rel 6 pxxxx70 rel 6 pxxxx96 rel 5 pxxxx71 rel 6 pxxxx87 rel 2 pxxxx87 rel 3 pxxxx88 rel 1 pxxxx75 rel 2 pxxxx56 rel 5 pxxxx40 rel 2 pxxxx91 pxxxx95 pxxxx96 pxxxx97 pxxxx24 pxxxx69 pxxxx17 rel 2 pxxxx17 rel 2 pxxxx28 rel 2 pxxxx05 rel 3 pxxxx94 rel 1 pxxxx95 rel 1 pxxxx48 rel 1 pxxxx29 rel 1 pxxxx85 rel 1 pxxxx67 rel 2 pxxxx34 rel 1 pxxxx34 rel 2 pxxxx13 rel 3 pxxxx11 rel 3 pxxxx48 rel 2 pxxxx16 rel 1 pxxxx39 rel 4 pxxxx46 rel 5 pxxxx70 rel 5 pxxxx21 rel 4 pxxxx25 rel 9 pxxxx26 rel 10 pxxxx26 rel 10 pxxxx80 rel 4 pxxxx80 rel 4 pxxxx81 rel 5 pxxxx54 rel 6 pxxxx56 rel 6 pxxxx66 rel 6 pxxxx97 rel 6 pxxxx36 rel 4 pnxxxx6 rel 4 pxxxx46 rel 6 pxxxx45 rel 5 pxxxx60 rel 5 pxxxx77 rel 4 pxxxx40 rel 3 pxxxx32 rel 6 pxxxx32 rel 6 pxxxx34 rel 1 pxxxx49 rel 6 pxxxx82 rel 1 pxxxx57 rel 1 pxxxx44 rel 5 pxxxx44 rel 6 pxxxx94 rel 1 pxxxx94 rel 1 pnxxxx6 rel 3 pxxxx53 rel 6part of motorcycle & snowmobile,part of motorcycle & snowmobile,part of motorcycle & snowmobile,part of motorcycle & snowmobile,part of motorcycle & snowmobile,part of motorcycle & snowmobile,",871410,893
"8 wooden boxes of forging part of axle support lh item no : fg-xxxx8-xxxx (hts : xxxx.xxxx) 4,000 pcs forging part of end shaft item no : es-xxxx8-3(hts : xxxx.xxxx) 1,568 pcs forging part of pivot item no : fg-xxxx8-6(hts : xxxx.xxxx) 1,190 pcs invoice no:wmxxxx04-01 h.s. code: xxxx10",871410,894
motorcycle accessories hs code:xxxx (10 pallets = 487 ctns),871410,895
16 cases of pivot-section 7.0 case flange gear case 2.0 case flange gear case 5.0 case swing arm - case swing arm 2.0 case invoice no: kspxxxx-02 h.s. code: xxxx10,871410,896
"parts and accessories of motorcycles and scooters. - 10 corrugated boxes (ten c orrugated boxes only) cont aining:parts and accessori es of motorcycles and scoo ters. s.b no.:xxxx831 dt.: 07.12.xxxx inv.no.:xxxx425 2 dt.:26.11.xxxx iec no.:0 xxxxxxxx9 h.s code:xxxx109 0,xxxxxxxx,xxxxxxxx, xxxx1 500,xxxxxxxx,xxxx91 92,xxxx xxxx, xxxxxxxx,xxxxxxxx,73 xxxx11,xxxxxxxx, xxxxxxxx, xxxxxxxx,xxxxxxxx,xxxxxxxx ,xxxxxxxx,xxxxxxxx,xxxx00 10,xxxxxxxx, xxxx31 19,xxxx xxxx,xxxxxxxx net wt.:xxxx .834 kgs",871410,897
motorcycle spare parts hs code: xxxx.xxxx,871410,898
474 ctns = 14 plts automotive parts i/v no.: ss-xxxx293 ss-xxxx295 hs code:xxxx10 shipment no: shpxxxx-xxxx442 packing slip no: ss-xxxx293 ss-xxxx295,871410,899
motorcycle parts hs code xxxx 10 .,871410,900
motorcycle parts/access hs code:xxxxxxxx50,871410,901
16 cases of pivot-section 6.0 case flange gear case 1.0 case flange gear case 4.0 case swing arm 5.0 case swing arm - case invoice no: kspxxxx-03 h.s. code: xxxx10,871410,902
"panel sub comp; cam, rr brk; caliper assy; pad assy; panel sub comp; cam, rr brk caliper assy hs#xxxx10panel sub comp; cam, rr brk; caliper assy pad assy; panel sub comp; cam, rr brk caliper assy hs#xxxx10",871410,903
motorcycle parts hs codexxxx10,871410,904
hts xxxx10 motorcycle components suspens,871410,905
(48 ctns = 2 cases) terrian vehicle parts hs code: xxxxxxxx .,871410,906
"vehicle spare parts (ball joint,clutch bushzng o8x768,lift kit 9haxxxx h.s.code:xxxx",871410,907
brake discs hs code xxxx10,871410,908
200 boxes into 14 packages + 1 carton box s.tspare parts for motorbikes hs code xxxx freight collect,871410,909
parts for motorcycle parts for motorcycle hs code xxxx 1plt=12ctns . @tel 712-336-xxxx,871410,910
s.t.c.motorcycle parts-fenderhts code:xxxx. 10.xxxx,871410,911
16 cases of pivot-section 7.0 case flange gear case 2.0 case flange gear case 5.0 case swing arm - case swing arm 2.0 case invoice no: kspxxxx-02 h.s. code: xxxx10,871410,912
tank pads invoice xxxx7 hs code xxxx10 hbl banqbrexxxx636 . . . .,871410,913
motorcycle parts hs code xxxx 35 ctns = 1 plt,871410,914
16 cases of pivot-section 6.0 case flange gear case 1.0 case flange gear case 3.0 case swing arm 6.0 case swing arm - case invoice no: kspxxxx-03 h.s. code: xxxx10,871410,915
16 cases of pivot-section 4.0 case flange gear case 2.0 case flange gear case 3.0 case swing arm 6.0 case swing arm 1.0 case invoice no: kspxxxx-03 h.s. code: xxxx10,871410,916
"01 carton box (wooden package: not applicable) containing: spare parts for honda motorcycle ncm: xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx.",871410,917
"panel sub comp cam, rr brk; caliper assy hs code:xxxx10",871410,918
xxxx packages only containing: auto parts s bill no: xxxx721 xxxx276 dt: 27.12.xxxx xxxx042 dt: 28.12.xxxx xxxx931 dt: 29.12.xxxx iec no: xxxxxxxx99 hs code: xxxxxxxx xxxxxxxx. netwt: 1xxxx0kgs freight thc prepaid ddc/ a cd do charges prepaid all destination charge s are prepaid,871410,919
16 cases of pivot-section 4.0 case flange gear case 1.0 case flange gear case 3.0 case swing arm 4.0 case swing arm 4.0 case invoice no: kspxxxx-04 h.s. code: xxxx10,871410,920
16 cases of pivot-section 6.0 case flange gear case 2.0 case flange gear case 4.0 case swing arm 4.0 case swing arm - case invoice no: kspxxxx-04 h.s. code: xxxx10,871410,921
"motorcycles and parts hs code xxxxxxxx00, xxxxxxxx0, xxxxxxxx00, xxxxxxxx00 xxxxxxxx08, xxxxxxxx00, xxxxxxxx09, xxxxxxxx08, xxxxxxxx05, xxxxxxxx00",871410,922
"hs code xxxxxxxx, motorcycle parts",871410,923
rh bracket cst rev 1 lh bracket cast rev 1 72 cartons are packed in 36 plywood pallets hs code xxxx10,871410,924
1x20 container total 12 pall ets (twelve pallets only) con taining: honda spare parts & accessories ( 2 wheeler only) inv no: xxxxxxxx060 dt.09.05. xxxx s.b.no: xxxx340 dt.10.05 .xxxx iec no. xxxxxxxx38 hs code:xxxxxxxx net wt.: xxxx 40kgs freight collect cy-s d,871410,925
"motorcycle luggage rack etc. hs code:xxxxxxxx90,xxxxxxxx00",871410,926
auto parts hs code:xxxx,871410,927
"kit,muf endcap endcap,muffler hs code xxxx10",871410,928
motorcycle parts and accessories hs code xxxx10 10ctns are packed in 1wplt . . . .,871410,929
"shipper s load, count, stow & seal (270pkgs) cy / cy part of motorcycle & snowmobile mnt-engine,cast spacer-runningboard rear rh mount-lp,center,ii,txblk hs code: xxxxxxxx xxxxxxxx invoice #: n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx po pxxxx38 rel 17 pxxxx00 rel 23 pxxxx98 rel 20 pxxxx03 rel 20 pxxxx93 rel 29 pxxxx00 rel 13 pxxxx67 rel 18 pxxxx94 rel 25 pxxxx50 rel 17 pxxxx50 rel 17 pxxxx14 rel 8 pxxxx00 rel 13 pxxxx92 rel 14 pxxxx00 rel 28 pxxxx19 rel 4 pxxxx32 rel 6 pxxxx37 rel 3 pxxxx31 rel 2 pxxxx21 rel 26 pxxxx24 rel 11 pxxxx89 rel 32 pxxxx30 rel 2 pxxxx18 rel 3 pxxxx20 rel 6 pxxxx11 rel 2 pxxxx11 rel 3 pxxxx28 rel 16 pxxxx34 rel 12 pxxxx84 rel 6 pxxxx26 rel 36 pxxxx92 rel 27 pxxxx02 rel 29 pxxxx05 rel 20 pxxxx05 rel 21 pxxxx35 rel 18 pxxxx13 rel 17 pxxxx99 rel 31 pxxxx01 rel 31 pxxxx93 rel 30 pxxxx01 rel 10 pxxxx36 rel 10 pxxxx89 rel 16 pxxxx21 rel 25 pxxxx10 rel 5shipper s load, count, stow & seal (270pkgs) cy / cy part of motorcycle & snowmobile mnt-engine,cast spacer-runningboard rear rh mount-lp,center,ii,txblk hs code: xxxxxxxx xxxxxxxx invoice #: n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx po pxxxx38 rel 17 pxxxx00 rel 23 pxxxx98 rel 20 pxxxx03 rel 20 pxxxx93 rel 29 pxxxx00 rel 13 pxxxx67 rel 18 pxxxx94 rel 25 pxxxx50 rel 17 pxxxx50 rel 17 pxxxx14 rel 8 pxxxx00 rel 13 pxxxx92 rel 14 pxxxx00 rel 28 pxxxx19 rel 4 pxxxx32 rel 6 pxxxx37 rel 3 pxxxx31 rel 2 pxxxx21 rel 26 pxxxx24 rel 11 pxxxx89 rel 32 pxxxx30 rel 2 pxxxx18 rel 3 pxxxx20 rel 6 pxxxx11 rel 2 pxxxx11 rel 3 pxxxx28 rel 16 pxxxx34 rel 12 pxxxx84 rel 6 pxxxx26 rel 36 pxxxx92 rel 27 pxxxx02 rel 29 pxxxx05 rel 20 pxxxx05 rel 21 pxxxx35 rel 18 pxxxx13 rel 17 pxxxx99 rel 31 pxxxx01 rel 31 pxxxx93 rel 30 pxxxx01 rel 10 pxxxx36 rel 10 pxxxx89 rel 16 pxxxx21 rel 25 pxxxx10 rel 5shipper s load, count, stow & seal (270pkgs) cy / cy part of motorcycle & snowmobile mnt-engine,cast spacer-runningboard rear rh mount-lp,center,ii,txblk hs code: xxxxxxxx xxxxxxxx invoice #: n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx po pxxxx38 rel 17 pxxxx00 rel 23 pxxxx98 rel 20 pxxxx03 rel 20 pxxxx93 rel 29 pxxxx00 rel 13 pxxxx67 rel 18 pxxxx94 rel 25 pxxxx50 rel 17 pxxxx50 rel 17 pxxxx14 rel 8 pxxxx00 rel 13 pxxxx92 rel 14 pxxxx00 rel 28 pxxxx19 rel 4 pxxxx32 rel 6 pxxxx37 rel 3 pxxxx31 rel 2 pxxxx21 rel 26 pxxxx24 rel 11 pxxxx89 rel 32 pxxxx30 rel 2 pxxxx18 rel 3 pxxxx20 rel 6 pxxxx11 rel 2 pxxxx11 rel 3 pxxxx28 rel 16 pxxxx34 rel 12 pxxxx84 rel 6 pxxxx26 rel 36 pxxxx92 rel 27 pxxxx02 rel 29 pxxxx05 rel 20 pxxxx05 rel 21 pxxxx35 rel 18 pxxxx13 rel 17 pxxxx99 rel 31 pxxxx01 rel 31 pxxxx93 rel 30 pxxxx01 rel 10 pxxxx36 rel 10 pxxxx89 rel 16 pxxxx21 rel 25 pxxxx10 rel 5shipper s load, count, stow & seal (270pkgs) cy / cy part of motorcycle & snowmobile mnt-engine,cast spacer-runningboard rear rh mount-lp,center,ii,txblk hs code: xxxxxxxx xxxxxxxx invoice #: n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx po pxxxx38 rel 17 pxxxx00 rel 23 pxxxx98 rel 20 pxxxx03 rel 20 pxxxx93 rel 29 pxxxx00 rel 13 pxxxx67 rel 18 pxxxx94 rel 25 pxxxx50 rel 17 pxxxx50 rel 17 pxxxx14 rel 8 pxxxx00 rel 13 pxxxx92 rel 14 pxxxx00 rel 28 pxxxx19 rel 4 pxxxx32 rel 6 pxxxx37 rel 3 pxxxx31 rel 2 pxxxx21 rel 26 pxxxx24 rel 11 pxxxx89 rel 32 pxxxx30 rel 2 pxxxx18 rel 3 pxxxx20 rel 6 pxxxx11 rel 2 pxxxx11 rel 3 pxxxx28 rel 16 pxxxx34 rel 12 pxxxx84 rel 6 pxxxx26 rel 36 pxxxx92 rel 27 pxxxx02 rel 29 pxxxx05 rel 20 pxxxx05 rel 21 pxxxx35 rel 18 pxxxx13 rel 17 pxxxx99 rel 31 pxxxx01 rel 31 pxxxx93 rel 30 pxxxx01 rel 10 pxxxx36 rel 10 pxxxx89 rel 16 pxxxx21 rel 25 pxxxx10 rel 5",871410,930
of motorcycles (including mopeds) kawasaki spare parts invoice no.xxxx927 xxxx928 xxxx929 xxxx930 xxxx931 hs code xxxx 63 packages,871410,931
motorcycle parts h.s. code: xxxx,871410,932
"8 wooden boxes of forging part of axle support rh item no : fg-xxxx8-xxxx(hts : xxxx.xxxx) 2,000 pcs forging part of axle support lh item no : fg-xxxx8-xxxx(hts : xxxx.xxxx) 2,000 pcs forging part of end shaft item no : es-xxxx8-3(hts : xxxx.xxxx) 2,016 pcs forging part of pivot item no : fg-xxxx8-6(hts : xxxx.xxxx) 1,190 pcs invoice no:wmxxxx31-01 h.s. code: xxxx10",871410,933
"motorcycle spare parts (clutch disc for motorcycle, brake shoe) h.s. code: xxxx 271ctn s (9plts) scac code:psla ams no.:pslapxxxx60 80lax",871410,934
motorcycle parts hs code:xxxx ams#pslao19 xxxx45chi,871410,935
17 steel cases seventeen stee l cases only parts of honda s cooters units: 917 hs code: xxxx.90 nv.no. 456-xxxx-03 dt. 09.09.xxxx sb.no. xxxx61 7 dt. 09.09.xxxx iec no. xxxx xxxx05 net.wt. xxxx0 kgs dthc prepaid applicable f ree time 21 days combined(dete ntion & demurrage) at (port of discharge / place of delivery ) free empty drop off at c ali,871410,936
"= 20 packages with machinery spare parts stowed on 20 pallets hs codes: xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx",871410,937
motorcycle parts hs code:xxxx ams#pslap19 xxxx26tld,871410,938
"motorcycles and parts hs code xxxxxxxx00, xxxxxxxx00, xxxxxxxx08, xxxxxxxx00 xxxxxxxx00, xxxxxxxx00, xxxxxxxx00, xxxxxxxx00 xxxxxxxx05, xxxxxxxx09",871410,939
aluminium motorcycle wheels hs code:xxxxxxxxaluminium motorcycle wheels hs code:xxxxxxxxaluminium motorcycle wheels hs code:xxxxxxxxaluminium motorcycle wheels hs code:xxxxxxxx this shipment contains no solid wood packaging materials,871410,940
vehicle spare partshs code xxxx.xxxx,871410,941
a part of 01x40?hc container(s) s.t.c.: motorcycle parts po: 262-axxxx0-224 hs code: 87 xxxx90 1 case=10 ctns,871410,942
motorycle safety parts hts xxxx10motorycle safety parts hts xxxx10motorycle safety parts hts xxxx10,871410,943
"panel sub comp; cam, rr brk; caliper assy; pad comp pad assy inner hs code: xxxx10",871410,944
"9 wooden boxes of forging part of axle support rh item no : fg-xxxx8-xxxx(hts : xxxx.xxxx) 2,000 pcs forging part of axle support lh item no : fg-xxxx8-xxxx(hts : xxxx.xxxx) 2,000 pcs forging part of axle support lh item no : fg-xxxx5-9xb(hts : xxxx.xxxx) 1,000 pcs forging part of pivot item no : fg-xxxx8-6(hts : xxxx.xxxx) 1,428 pcs invoice no:wmxxxx21-01 h.s. code: xxxx10",871410,945
"part of motorcycle & snowmobile part of motorcycle & snowmobile mnt-engine,cast spacer-runningboard rear rh mount-lp,center,ii,txblk hs code xxxxxxxx xxxxxxxx invoice # n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx po# pxxxx35 rel 14 pxxxx73 pxxxx74 pxxxx28 pxxxx81 rel 19 pxxxx36 rel 14 pxxxx53 rel 22 pxxxx53 rel 22 pxxxx75 rel 29 pxxxx24 rel 3 pxxxx37 rel 2 pxxxx30 rel 28 pxxxx89 rel 33 pxxxx37 rel 20 pxxxx37 rel 19 pxxxx75 rel 4 pxxxx58 rel 16 pxxxx58 rel 18 pxxxx70 rel 23 pxxxx70 rel 28 pxxxx10 rel 6 pxxxx86 rel 6 pxxxx79 rel 14 pxxxx92 rel 28 pxxxx95 rel 28 pxxxx90 rel 35 pxxxx66 rel 20 pxxxx66 rel 20 pxxxx34 rel 18 pxxxx34 rel 20 pxxxx31 rel 15 pxxxx42 rel 16 pxxxx63 rel 11 pxxxx64 rel 11 pxxxx72 rel 18 pxxxx73 rel 18 pxxxx66 rel 17 pxxxx85 rel 20 pxxxx86 rel 20 pxxxx38 rel 15 pxxxx32 rel 22 pxxxx41 rel 19 pxxxx45 rel 19 pxxxx50 rel 14 pnxxxx6 rel 6 pnxxxx6 rel 6 pnxxxx5 rel 6 pnxxxx5 rel 6 pxxxx32 rel 2 pxxxx32 rel 2 pxxxx16 rel 3 pxxxx40 rel 1 pxxxx49 rel 20 pxxxx57 pxxxx51 rel 7 pxxxx17 rel 16 pxxxx36 rel 18 pxxxx67 rel 19 pxxxx72 rel 19 pxxxx29 pxxxx10 rel 22 pxxxx36 rel 8 pxxxx52 rel 16 pxxxx34 rel 8 pxxxx33 rel 2 pxxxx33 rel 2 pxxxx51 rel 17 pxxxx96 rel 21 pxxxx97 rel 33 pxxxx39 rel 14 pxxxx98 rel 5 pxxxx90 rel 36 pxxxx48 rel 11 pxxxx81 rel 17 pxxxx70 rel 22 pxxxx67 rel 19 pxxxx94 pxxxx94 pxxxx43 rel 15 pxxxx48 rel 1 pxxxx57 rel 21 pxxxx50 rel 22 pxxxx13 rel 10 pxxxx14 rel 9 pxxxx40 rel 2part of motorcycle & snowmobilepart of motorcycle & snowmobilepart of motorcycle & snowmobile",871410,946
16cartons heaterzorder no.shdd3hs code:xxxxxxxx90,871410,947
motorcycle spare parts hs code:xxxx ams#p slapxxxxxxxxstl,871410,948
"panel sub comp cam, rr brk; caliper assy pad comp; pad assy inner hs#xxxx10",871410,949
"accessories for motorcycles & motorcyclist hscode:xxxxxxxx,xxxxxxxx, xxxxxxxx,xxxxxxxx, 4 xxxx090,xxxxxxxx,xxxxxxxx xxxxxxxx,xxxxxxxx,xxxxxxxx , xxxxxxxx,xxxxxxxx,xxxxxxxx freight prepaid express bl",871410,950
gearbox kit - (tt rfh)hs-code: xxxxxxxx,871410,951
"fork pipes control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8oxxxx-01 control 8yxxxx-01 ncm: xxxxfork pipes control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 ncm: xxxxfork pipe control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8xxxxx-01 control 8xxxxx-01 control 8xxxxx-01 ncm: xxxxfork pipe control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 ncm: xxxx hs code: xxxx10 package made of woodenmaterials : yeswood package wastreated,fumigated or certificated : yesphytosanitary treatment :ht conventional thermal treatmentfork pipe control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 ncm: xxxxfork pipe control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 ncm: xxxxfork pipes control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 ncm: xxxxfork pipe control 8yxxxx-01 control 8yxxxx-01 control 8yxxxx-01 ncm: xxxx",871410,952
motorcycle parts accessories motorcycle front sprocket motorcycle rear sprocket motorcycle toolsmotorcycle brake shoemotorcycle brake pad motorcycle clutch kitmotorcycle clutch spring setmotorcycle competition clutch kitmotorcycle stainless steel typhoon brake rotorhs code xxxx10on board dated .,871410,953
end cap muffler hs code xxxx10 screw hs code xxxx15 nut hs code xxxx16,871410,954
"motorcycle partmotorcycle partmotorcycle partmotorcycle part part of motorcycle & snowmobile mnt-engine,cast spacer-runningboard rear rh mount-lp,center,ii,txblk hs code xxxxxxxx, xxxxxxxx invoice # n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx, n-xxxxxxxx po pxxxx90 rel 22 pxxxx97 rel 19 pxxxx72 rel 9 pxxxx85 rel 11 pxxxx86 rel 11 pxxxx69 rel 8 pxxxx67 rel 7 pxxxx58 rel 9 pxxxx23 rel 4 pxxxx92 rel 18 pxxxx95 rel 18 pxxxx00 rel 5 pxxxx02 rel 2 pxxxx57 rel 10 pxxxx97 rel 6 pxxxx85 rel 18 pxxxx86 rel 17 pxxxx78 rel 2 pxxxx09 rel 11 pxxxx33 rel 3 pxxxx79 rel 10 pxxxx49 rel 10 pxxxx58 rel 5 pxxxx84 rel 1 pxxxx85 rel 2 pxxxx64 rel 5 pxxxx68 rel 5 pxxxx94 rel 16 pxxxx47 rel 7 pxxxx50 rel 9 pxxxx10 rel 15 pxxxx39 rel 4 pxxxx69 rel 5 pxxxx43 rel 4 pxxxx50 rel 1 pxxxx50 rel 2 pxxxx44 rel 14 pxxxx46 rel 14 pxxxx60 rel 13 pxxxx70 rel 8 pxxxx70 rel 8 pxxxx74 rel 21 pxxxx74 rel 22 pxxxx74 rel 9 pxxxx38 rel 7 pxxxx75 rel 8 pxxxx30 rel 14 pxxxx68 rel 12 pxxxx56 rel 11 pxxxx66 rel 12 pxxxx79 rel 2 pxxxx13 rel 1 pxxxx67 rel 12 pxxxx77 rel 2 pxxxx66 rel 2 pxxxx67 rel 2 pxxxx80 rel 13 pxxxx81 rel 15 pxxxx30 rel 9 pxxxx75 rel 16 pxxxx75 rel 16 pxxxx34 rel 12 pxxxx23 rel 2 pxxxx45 rel 4 pxxxx32 rel 14 pxxxx96 rel 14 pxxxx37 rel 2 pxxxx00 rel 14 pxxxx90 rel 21 pxxxx97 rel 17 pxxxx42 rel 1 pxxxx49 rel 13 pxxxx46 rel 10 pxxxx42 rel 1 pxxxx42 rel 1 pxxxx42 rel 2 pxxxx42 rel 2motorcycle part",871410,955
"motorcycle parts motorcycle parts (front fork assy l/r) hs code xxxx 4plt = 4paper pallet(4ctn) @@@@shakopee, mn xxxx9,us attn. mr. andrea jain tel +1-651-408-xxxx",871410,956
accessories for motorcycles & motorcyclist hscode: xxxxxxxx+xxxxxxxx+ xxxxxxxx+xxxxxxxx+8 xxxx000 + xxxxxxxx+xxxxxxxx+xxxxxxxx,871410,957
rear shocks po no xxxx93 inv no exxxxxxxxx70 inv dt 20.11.xxxx sb no xxxx103 01.12.xxxx gross wt 953 kgs net wt 923 kgs hs-code xxxxxxxx,871410,958
"panel sub comp cam, rr brk; caliper assy hs code: xxxx10",871410,959
"9 wooden boxes of forging part of axle support rh item no : fg-xxxx5-8xb (hts : xxxx.xxxx) 2,000 pcs forging part of axle support lh item no : fg-xxxx5-9xb (hts : xxxx.xxxx) 2,000 pcs forging part of end shaft item no : es-xxxx8-3 (hts : xxxx.xxxx) 1,008 pcs forging part of pivot item no : fg-xxxx8-6 (hts : xxxx.xxxx) 1,190 pcs forging part of swing arm item no : fg-xxxx3-1xa (hts : xxxx.xxxx) 3,000 pcs invoice no:wmxxxx20-01 h.s. code: xxxx10",871410,960
